MON,Date Rptd,DR. NO,DATE OCC,TIME OCC,AREA,AREA NAME,RD,Crm Cd,Crm Cd Desc,Status,Status Desc,LOCATION,Cross Street,Location 1
11,11/7/2015 0:00,151820144,11/6/2015 0:00,2200,18,Southeast,1824,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,  700 E  101ST                        ST,,"(33.9447, -118.2625)"
11,11/7/2015 0:00,151820142,11/6/2015 0:00,2200,18,Southeast,1862,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,  200 W  120TH                        ST,,"(33.9237, -118.2761)"
11,11/7/2015 0:00,151820165,11/7/2015 0:00,1700,18,Southeast,1824,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,10200 S  CENTRAL                      AV,,"(33.9441, -118.2541)"
11,11/7/2015 0:00,151820135,9/6/2015 0:00,1230,18,Southeast,1821,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,  800 W  101ST                        ST,,"(33.9446, -118.2893)"
11,11/7/2015 0:00,151820161,11/7/2015 0:00,600,18,Southeast,1846,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,11200    HOOPER                       AV,,"(33.9332, -118.2522)"
11,11/7/2015 0:00,151820150,8/2/2015 0:00,900,18,Southeast,1802,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,  100 E  87TH                         PL,,"(33.9581, -118.2739)"
11,11/7/2015 0:00,151820147,11/7/2015 0:00,1100,18,Southeast,1824,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,10300 S  CENTRAL                      AV,,"(33.9433, -118.2541)"
11,11/7/2015 0:00,151820139,11/6/2015 0:00,1950,18,Southeast,1862,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  300 W  119TH                        ST,,"(33.9247, -118.2782)"
11,11/7/2015 0:00,151820140,11/6/2015 0:00,2020,18,Southeast,1827,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 9700    GRAPE                        ST,,"(33.9482, -118.2368)"
11,11/7/2015 0:00,151820159,10/1/2015 0:00,1000,18,Southeast,1823,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         SAN PEDRO,   103RD,"(33.9429, -118.2695)"
11,11/7/2015 0:00,151820158,11/7/2015 0:00,1045,18,Southeast,1846,236,SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT,AA,Adult Arrest,11300    ZAMORA                       AV,,"(33.9320, -118.2510)"
11,11/7/2015 0:00,151820152,10/18/2015 0:00,2000,18,Southeast,1831,812,"CHILD, CRIME AGAINST",IC,Invest Cont,  800 W  124TH                        ST,,"(33.9201, -118.2895)"
11,11/7/2015 0:00,151801362,11/6/2015 0:00,1925,18,Southeast,1863,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,IC,Invest Cont,12000 S  SAN PEDRO                    ST,,"(33.9237, -118.2696)"
11,11/7/2015 0:00,151820146,11/7/2015 0:00,15,18,Southeast,1846,330,BURGLARY FROM VEHICLE,IC,Invest Cont,11300    SUCCESS                      AV,,"(33.9308, -118.2493)"
11,11/7/2015 0:00,151820174,11/7/2015 0:00,2015,18,Southeast,1841,330,BURGLARY FROM VEHICLE,AA,Adult Arrest,11000 S  VERMONT                      AV,,"(33.9358, -118.2916)"
11,11/7/2015 0:00,151820151,11/6/2015 0:00,2300,18,Southeast,1804,330,BURGLARY FROM VEHICLE,IC,Invest Cont,         87TH                         ST,   MCKINLEY,"(33.9593, -118.2608)"
11,11/7/2015 0:00,151820145,10/29/2015 0:00,2000,18,Southeast,1826,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 9400    COMPTON                      AV,,"(33.9516, -118.2461)"
11,11/7/2015 0:00,151820149,11/7/2015 0:00,530,18,Southeast,1844,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,11100    AVALON                       BL,,"(33.9348, -118.2652)"
11,11/7/2015 0:00,151820160,11/7/2015 0:00,1620,18,Southeast,1804,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,  600    CALIBURN                     DR,,"(33.9565, -118.2646)"
11,11/7/2015 0:00,151820138,11/7/2015 0:00,1245,18,Southeast,1841,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,10800 S  FIGUEROA                     ST,,"(33.9383, -118.2826)"
11,11/7/2015 0:00,151820166,11/7/2015 0:00,1645,18,Southeast,1837,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         108TH                        ST,   COMPTON                      AV,"(33.9379, -118.2462)"
11,11/7/2015 0:00,151820136,11/6/2015 0:00,2015,18,Southeast,1803,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AO,Adult Other,         88TH                         PL,   WALL                         ST,"(33.9565, -118.2717)"
11,11/6/2015 0:00,151820105,11/6/2015 0:00,800,18,Southeast,1822,510,VEHICLE - STOLEN,IC,Invest Cont,  200 W  101ST                        ST,,"(33.9447, -118.2762)"
11,11/6/2015 0:00,151820096,11/5/2015 0:00,1345,18,Southeast,1831,510,VEHICLE - STOLEN,IC,Invest Cont,         FIGUEROA,   127TH,"(33.9176, -118.2827)"
11,11/6/2015 0:00,151820099,11/5/2015 0:00,1630,18,Southeast,1881,510,VEHICLE - STOLEN,IC,Invest Cont,         GARDENA                      BL,   FIGUEROA                     ST,"(33.8818, -118.2826)"
11,11/6/2015 0:00,151820101,11/4/2015 0:00,800,18,Southeast,1835,510,VEHICLE - STOLEN,IC,Invest Cont,10400    PACE                         AV,,"(33.9424, -118.2529)"
11,11/6/2015 0:00,151820119,11/4/2015 0:00,1900,18,Southeast,1831,510,VEHICLE - STOLEN,IC,Invest Cont,         VERMONT,   125TH,"(33.9184, -118.2915)"
11,11/6/2015 0:00,151820127,11/6/2015 0:00,1700,18,Southeast,1846,350,"THEFT, PERSON",IC,Invest Cont,         112TH                        ST,   ANTWERP,"(33.9332, -118.2485)"
11,11/6/2015 0:00,151820132,11/6/2015 0:00,2000,18,Southeast,1801,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 9200 S  HOOVER                       ST,,"(33.9528, -118.2869)"
11,11/6/2015 0:00,151820124,9/19/2015 0:00,1719,18,Southeast,1871,354,THEFT OF IDENTITY,IC,Invest Cont,  800 W  ROSECRANS                    AV,,"(33.9019, -118.2893)"
11,11/6/2015 0:00,151820117,9/3/2015 0:00,2304,18,Southeast,1826,354,THEFT OF IDENTITY,IC,Invest Cont, 9300    FIRTH                        BL,,"(33.9523, -118.2476)"
11,11/6/2015 0:00,151820131,11/6/2015 0:00,2048,18,Southeast,1881,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,  600 W  GARDENA                      BL,,"(33.8818, -118.2851)"
11,11/6/2015 0:00,151820108,11/5/2015 0:00,1900,18,Southeast,1849,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont, 2100 E  112TH                        ST,,"(33.9334, -118.2349)"
11,11/6/2015 0:00,151820121,11/6/2015 0:00,1339,18,Southeast,1822,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 9400 S  BROADWAY,,"(33.9510, -118.2781)"
11,11/6/2015 0:00,151820122,11/6/2015 0:00,1815,18,Southeast,1827,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         BEACH                        ST,   103RD                        ST,"(33.9432, -118.2408)"
11,11/6/2015 0:00,151820125,11/6/2015 0:00,1630,18,Southeast,1841,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         107TH                        ST,   FIGUEROA                     ST,"(33.9391, -118.2826)"
11,11/6/2015 0:00,151820120,11/6/2015 0:00,1320,18,Southeast,1824,236,SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT,IC,Invest Cont, 1100 E  101ST                        ST,,"(33.9449, -118.2565)"
11,11/6/2015 0:00,151820113,11/6/2015 0:00,1415,18,Southeast,1844,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont,  600 E  IMPERIAL                     HY,,"(33.9311, -118.2652)"
11,11/6/2015 0:00,151820116,11/6/2015 0:00,100,18,Southeast,1844,330,BURGLARY FROM VEHICLE,IC,Invest Cont,11100    AVALON                       BL,,"(33.9348, -118.2652)"
11,11/6/2015 0:00,151820107,11/5/2015 0:00,1750,18,Southeast,1803,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  300 E  MANCHESTER                   AV,,"(33.9601, -118.2695)"
11,11/6/2015 0:00,151820115,11/1/2015 0:00,1800,18,Southeast,1822,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 9500 S  BROADWAY,,"(33.9501, -118.2781)"
11,11/6/2015 0:00,151820114,11/6/2015 0:00,1050,18,Southeast,1862,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,  100 E  120TH                        ST,,"(33.9237, -118.2739)"
11,11/6/2015 0:00,151820112,11/6/2015 0:00,1340,18,Southeast,1824,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         94TH,   CENTRAL,"(33.9514, -118.2550)"
11,11/5/2015 0:00,151820044,11/4/2015 0:00,1125,18,Southeast,1862,901,VIOLATION OF RESTRAINING ORDER,IC,Invest Cont,  200 E  LANZIT                       AV,,"(33.9300, -118.2718)"
11,11/5/2015 0:00,151820086,11/5/2015 0:00,1545,18,Southeast,1822,900,VIOLATION OF COURT ORDER,IC,Invest Cont,  400 W  CENTURY                      BL,,"(33.9456, -118.2803)"
11,11/5/2015 0:00,151820036,11/5/2015 0:00,400,18,Southeast,1862,510,VEHICLE - STOLEN,IC,Invest Cont,  200 W  118TH                        ST,,"(33.9265, -118.2761)"
11,11/5/2015 0:00,151820029,11/4/2015 0:00,1300,18,Southeast,1806,510,VEHICLE - STOLEN,IC,Invest Cont,  700 E  90TH                         ST,,"(33.9547, -118.2630)"
11,11/5/2015 0:00,151819057,10/17/2015 0:00,500,18,Southeast,1844,510,VEHICLE - STOLEN,IC,Invest Cont,11000    MCKINLEY                     AV,,"(33.9357, -118.2608)"
11,11/5/2015 0:00,151820123,11/1/2015 0:00,100,18,Southeast,1891,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,  800 W  165TH                        PL,,"(33.8808, -118.2891)"
11,11/5/2015 0:00,151820082,11/5/2015 0:00,1320,18,Southeast,1849,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,         114TH                        ST,   CROESUS,"(33.9315, -118.2335)"
11,11/5/2015 0:00,151820073,10/14/2015 0:00,900,18,Southeast,1826,354,THEFT OF IDENTITY,IC,Invest Cont,10200    COMPTON                      AV,,"(33.9439, -118.2462)"
11,11/5/2015 0:00,151819464,10/26/2015 0:00,600,18,Southeast,1846,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont, 1200 E  114TH                        ST,,"(33.9310, -118.2542)"
11,11/5/2015 0:00,151820071,11/5/2015 0:00,1215,18,Southeast,1842,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest,  200 W  111TH                        ST,,"(33.9348, -118.2762)"
11,11/5/2015 0:00,151820079,11/5/2015 0:00,1110,18,Southeast,1804,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         MANCHESTER                   AV,   AVALON                       BL,"(33.9602, -118.2651)"
11,11/5/2015 0:00,151820031,11/4/2015 0:00,1425,18,Southeast,1822,210,ROBBERY,IC,Invest Cont,10000 S  MAIN                         ST,,"(33.9456, -118.2739)"
11,11/5/2015 0:00,151820080,11/1/2015 0:00,1400,18,Southeast,1849,210,ROBBERY,IC,Invest Cont,         IMPERIAL                     HY,   WILMINGTON                   AV,"(33.9294, -118.2391)"
11,11/5/2015 0:00,151820043,11/4/2015 0:00,213,18,Southeast,1826,946,OTHER MISCELLANEOUS CRIME,IC,Invest Cont,         95TH                         ST,   COMPTON                      AV,"(33.9507, -118.2453)"
11,11/5/2015 0:00,151820066,11/4/2015 0:00,2200,18,Southeast,1846,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont,11300    ALVARO                       ST,,"(33.9320, -118.2532)"
11,11/5/2015 0:00,151820087,11/5/2015 0:00,1545,18,Southeast,1842,903,CONTEMPT OF COURT,AA,Adult Arrest,11100 S  FIGUEROA                     ST,,"(33.9348, -118.2826)"
11,11/5/2015 0:00,151820092,11/5/2015 0:00,1750,18,Southeast,1838,410,"BURGLARY FROM VEHICLE, ATTEMPTED",IC,Invest Cont,10700    CROESUS                      AV,,"(33.9389, -118.2338)"
11,11/5/2015 0:00,151820074,11/4/2015 0:00,2100,18,Southeast,1836,330,BURGLARY FROM VEHICLE,IC,Invest Cont,10600    FIRTH                        WK,,"(33.9397, -118.2481)"
11,11/5/2015 0:00,151820067,10/23/2015 0:00,2100,18,Southeast,1824,310,BURGLARY,IC,Invest Cont, 9900    WADSWORTH                    AV,,"(33.9466, -118.2586)"
11,11/5/2015 0:00,151820081,11/5/2015 0:00,2100,18,Southeast,1842,761,BRANDISH WEAPON,IC,Invest Cont,  200 E  109TH                        PL,,"(33.9366, -118.2717)"
11,11/5/2015 0:00,151820088,11/5/2015 0:00,1920,18,Southeast,1842,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,  200 E  109TH                        PL,,"(33.9366, -118.2717)"
11,11/5/2015 0:00,151801359,11/4/2015 0:00,2132,18,Southeast,1829,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AO,Adult Other, 2100 E  102ND                        ST,,"(33.9439, -118.2346)"
11,11/4/2015 0:00,151819958,11/3/2015 0:00,1900,18,Southeast,1826,510,VEHICLE - STOLEN,IC,Invest Cont, 1500 E  100TH                        ST,,"(33.9461, -118.2480)"
11,11/4/2015 0:00,151819975,11/3/2015 0:00,1900,18,Southeast,1806,510,VEHICLE - STOLEN,IC,Invest Cont,         89TH                         ST,   AVALON                       BL,"(33.9556, -118.2651)"
11,11/4/2015 0:00,151819979,11/3/2015 0:00,2000,18,Southeast,1862,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,11900 S  MAIN                         ST,,"(33.9247, -118.2739)"
11,11/4/2015 0:00,151820070,11/3/2015 0:00,1700,18,Southeast,1821,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont, 9500    BARING CROSS                 ST,,"(33.9501, -118.2893)"
11,11/4/2015 0:00,151820014,11/1/2015 0:00,1500,18,Southeast,1822,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont, 9500 S  BROADWAY,,"(33.9501, -118.2781)"
11,11/4/2015 0:00,151820012,11/4/2015 0:00,1000,18,Southeast,1864,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,11600    STANFORD                     AV,,"(33.9292, -118.2622)"
11,11/4/2015 0:00,151820025,11/1/2015 0:00,1330,18,Southeast,1862,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,11500 S  FIGUEROA                     ST,,"(33.9292, -118.2826)"
11,11/4/2015 0:00,151819981,11/4/2015 0:00,300,18,Southeast,1806,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,  700 E  89TH                         ST,,"(33.9556, -118.2630)"
11,11/4/2015 0:00,151819993,11/3/2015 0:00,2200,18,Southeast,1823,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,  200 E  95TH                         ST,,"(33.9502, -118.2717)"
11,11/4/2015 0:00,151819994,11/3/2015 0:00,1900,18,Southeast,1864,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,  900 E  120TH                        ST,,"(33.9237, -118.2597)"
11,11/4/2015 0:00,151820062,11/4/2015 0:00,100,18,Southeast,1821,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 9500    BARING CROSS                 ST,,"(33.9501, -118.2893)"
11,11/4/2015 0:00,151801357,11/3/2015 0:00,2300,18,Southeast,1806,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest,  900 E  91ST                         ST,,"(33.9538, -118.2586)"
11,11/4/2015 0:00,151818030,9/18/2015 0:00,800,18,Southeast,1862,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         BROADWAY,   EL SEGUNDO,"(33.9164, -118.2783)"
11,11/4/2015 0:00,151819966,5/1/2015 0:00,600,18,Southeast,1822,810,"SEX, UNLAWFUL",IC,Invest Cont,  100 E  94TH                         ST,,"(33.9511, -118.2739)"
11,11/4/2015 0:00,151820060,11/4/2015 0:00,1830,18,Southeast,1821,210,ROBBERY,IC,Invest Cont,         VERMONT,   CENTURY,"(33.9455, -118.2916)"
11,11/4/2015 0:00,151820008,6/3/2015 0:00,1400,18,Southeast,1831,649,DOCUMENT FORGERY / STOLEN FELONY,IC,Invest Cont,  700 W  124TH                        ST,,"(33.9201, -118.2870)"
11,11/4/2015 0:00,151819977,11/4/2015 0:00,700,18,Southeast,1862,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,AA,Adult Arrest,11900 S  MAIN                         ST,,"(33.9247, -118.2739)"
11,11/4/2015 0:00,151819978,11/4/2015 0:00,700,18,Southeast,1862,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,AA,Adult Arrest,11900 S  MAIN                         ST,,"(33.9247, -118.2739)"
11,11/4/2015 0:00,151819989,11/3/2015 0:00,2330,18,Southeast,1846,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont, 1200 E  115TH                        ST,,"(33.9303, -118.2532)"
11,11/4/2015 0:00,151819990,11/2/2015 0:00,1600,18,Southeast,1802,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont,  300 W  90TH                         ST,,"(33.9551, -118.2782)"
11,11/4/2015 0:00,151820024,6/15/2015 0:00,1400,18,Southeast,1834,812,"CHILD, CRIME AGAINST",IC,Invest Cont,  700 E  108TH                        ST,,"(33.9383, -118.2630)"
11,11/4/2015 0:00,151820010,11/4/2015 0:00,1325,18,Southeast,1801,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  600 W  92ND                         ST,,"(33.9528, -118.2848)"
11,11/4/2015 0:00,151820011,11/4/2015 0:00,1220,18,Southeast,1826,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 1600 E  103RD                        ST,,"(33.9433, -118.2462)"
11,11/4/2015 0:00,151820013,11/3/2015 0:00,2000,18,Southeast,1824,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  800 E  CENTURY                      BL,,"(33.9455, -118.2608)"
11,11/4/2015 0:00,151819991,11/3/2015 0:00,2330,18,Southeast,1837,310,BURGLARY,IC,Invest Cont, 1700 E  113TH                        ST,,"(33.9321, -118.2434)"
11,11/4/2015 0:00,151820021,11/4/2015 0:00,1600,18,Southeast,1826,761,BRANDISH WEAPON,IC,Invest Cont, 1600 E  103RD                        ST,,"(33.9433, -118.2462)"
11,11/4/2015 0:00,151801361,11/3/2015 0:00,1200,18,Southeast,1822,860,BATTERY WITH SEXUAL CONTACT,JA,Juv Arrest,10100 S  BROADWAY,,"(33.9447, -118.2781)"
11,11/4/2015 0:00,151801360,7/1/2015 0:00,1,18,Southeast,1822,860,BATTERY WITH SEXUAL CONTACT,JA,Juv Arrest,10100 S  BROADWAY,,"(33.9447, -118.2781)"
11,11/4/2015 0:00,151819967,11/4/2015 0:00,140,18,Southeast,1801,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,  500 W  88TH                         PL,,"(33.9567, -118.2827)"
11,11/4/2015 0:00,151819998,11/4/2015 0:00,1150,18,Southeast,1842,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,  200 E  109TH                        ST,,"(33.9374, -118.2717)"
11,11/4/2015 0:00,151820003,11/4/2015 0:00,1900,18,Southeast,1837,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,         SANTA ANA BL,   WILMINGTON                   AV,"(33.9383, -118.2390)"
11,11/4/2015 0:00,151820026,11/4/2015 0:00,1830,18,Southeast,1805,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,  300 E  90TH                         ST,,"(33.9547, -118.2695)"
11,11/4/2015 0:00,151820027,11/4/2015 0:00,745,18,Southeast,1804,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,  800 E  87TH                         PL,,"(33.9584, -118.2608)"
11,11/4/2015 0:00,151820028,11/4/2015 0:00,745,18,Southeast,1804,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,  800 E  87TH                         PL,,"(33.9584, -118.2608)"
11,11/4/2015 0:00,151820218,11/4/2015 0:00,2130,18,Southeast,1829,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 2100 E  102ND                        ST,,"(33.9439, -118.2346)"
11,11/4/2015 0:00,151820219,11/4/2015 0:00,2130,18,Southeast,1829,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 2100 E  102ND                        ST,,"(33.9439, -118.2346)"
11,11/4/2015 0:00,151819992,11/1/2015 0:00,1830,18,Southeast,1871,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,         147TH,   VERMONT,"(33.8990, -118.2915)"
11,11/4/2015 0:00,151820007,11/4/2015 0:00,1155,18,Southeast,1842,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,  200 E  109TH                        ST,,"(33.9374, -118.2717)"
11,11/4/2015 0:00,151820022,11/4/2015 0:00,1609,18,Southeast,1826,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 1600 E  103RD                        ST,,"(33.9433, -118.2462)"
11,11/4/2015 0:00,151820023,11/4/2015 0:00,1230,18,Southeast,1841,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         110TH                        ST,   FIGUEROA                     ST,"(33.9356, -118.2826)"
11,11/3/2015 0:00,151819904,11/2/2015 0:00,2030,18,Southeast,1839,510,VEHICLE - STOLEN,IC,Invest Cont,10600    KALMIA                       ST,,"(33.9397, -118.2317)"
11,11/3/2015 0:00,151819912,11/2/2015 0:00,200,18,Southeast,1821,510,VEHICLE - STOLEN,IC,Invest Cont, 9500 S  FIGUEROA                     ST,,"(33.9501, -118.2827)"
11,11/3/2015 0:00,151819916,11/2/2015 0:00,2000,18,Southeast,1881,510,VEHICLE - STOLEN,IC,Invest Cont,15400    AINSWORTH                    ST,,"(33.8915, -118.2906)"
11,11/3/2015 0:00,151819908,11/2/2015 0:00,2300,18,Southeast,1821,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,  700 W  COLDEN                       AV,,"(33.9492, -118.2869)"
11,11/3/2015 0:00,151819933,10/31/2015 0:00,2200,18,Southeast,1822,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 9900 S  MAIN                         ST,,"(33.9465, -118.2739)"
11,11/3/2015 0:00,151819934,10/31/2015 0:00,1300,18,Southeast,1801,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 9200 S  VERMONT                      AV,,"(33.9528, -118.2915)"
